,eccentricity,inertia_tensor-0-0,major_axis_length,perimeter,solidity,moments_central-3-0,moments_hu-0,moments_hu-1,std_intensity,75th Percentile,iqr
358,0.745080539,3521695.3419999997,7510.587231,39573.325639999995,0.803297125,2120000000000000.0,0.264219347,0.010306082,0.10826276300000001,0.10826276300000001,0.058754916
359,0.746271073,3365573.762,7338.274414,31471.01781,0.865568833,4650000000000000.0,0.233800435,0.008141352,0.102555887,0.102555887,0.06413521400000001
360,0.747332342,3342623.33,7313.645296,29311.8917,0.881246792,2920000000000000.0,0.22785153800000002,0.0077935109999999995,0.104950957,0.104950957,0.06774573
361,0.73973474,3385998.015,7363.03025,30882.928460000003,0.8384353809999999,4170000000000000.0,0.24475304899999997,0.008498712,0.152839806,0.152839806,0.086816394
362,0.732234307,3472530.402,7455.951581,31432.24512,0.795876875,4910000000000000.0,0.26626896899999997,0.009511705,0.161846038,0.161846038,0.08229465400000001
363,0.748687702,3505978.091,7490.427767,32209.03419,0.8215550420000001,5710000000000000.0,0.256004136,0.009937874000000001,0.10415154199999999,0.10415154199999999,0.058054379
364,0.738832805,3482194.99,7465.351479000001,32257.48185,0.797174125,7560000000000000.0,0.264739148,0.009876814,0.160751895,0.160751895,0.081158719
365,0.742625126,3285427.2430000002,7250.302547,28586.71785,0.894613708,2560000000000000.0,0.221649298,0.007121468000000001,0.105501507,0.105501507,0.071065408
366,0.745457618,3409944.3419999997,7387.56285,34341.914710000005,0.8367315000000001,6950000000000000.0,0.245324161,0.008909676,0.112264054,0.112264054,0.063526641
367,0.75039458,3576502.453,7567.358617,33278.8466,0.7853194579999999,7740000000000000.0,0.27286008100000003,0.011433543999999999,0.146432231,0.146432231,0.070465763
368,0.749086185,3446763.9060000004,7431.954626999999,32096.59873,0.817807875,7150000000000000.0,0.25307259,0.009740345,0.151310749,0.151310749,0.080048222
369,0.736871185,3429830.1760000004,7408.24018,32290.610739999996,0.813537417,5840000000000000.0,0.25596885199999997,0.009099321,0.138653107,0.138653107,0.073506961
370,0.736760176,3402425.494,7378.535203,31787.869580000002,0.82427975,6090000000000000.0,0.25063919,0.008717129,0.146130992,0.146130992,0.079418538
371,0.737763768,3234475.935,7193.879629999999,32372.80879,0.89331625,2760000000000000.0,0.219615575,0.006742936,0.08560906900000001,0.08560906900000001,0.057129673
372,0.7386002509999999,3434985.808,7414.164905,31441.227880000002,0.817796167,6810000000000000.0,0.254596751,0.009118726,0.15928270000000003,0.15928270000000003,0.084890405
373,0.737678267,3432225.443,7410.623233,32244.989419999998,0.829136083,4410000000000000.0,0.251109604,0.008809937,0.135598821,0.135598821,0.075109473
374,0.7432680220000001,3460795.3019999997,7442.756238,31940.03105,0.810026292,6860000000000000.0,0.257793296,0.009679575,0.13572930800000002,0.13572930800000002,0.071126207
375,0.741354634,3545911.664,7533.036887,33193.59263,0.7826069999999999,7880000000000000.0,0.273874137,0.010770466000000001,0.14224742199999998,0.14224742199999998,0.068937358
376,0.751918634,3301998.8660000004,7269.802927,29639.653239999996,0.8904888329999999,4550000000000000.0,0.221728725,0.007635800000000001,0.109864523,0.109864523,0.071543883
377,0.728379573,3296558.7789999996,7263.033251999999,33647.10439,0.839416167,5330000000000000.0,0.24048402100000002,0.0075385190000000005,0.128463779,0.128463779,0.072810464
378,0.75042646,3182236.058,7135.683891,26806.9746,0.936036917,3350000000000000.0,0.20354549600000002,0.006363946999999999,0.094299003,0.094299003,0.069738221
379,0.744519057,3185507.6489999997,7139.253256,27389.843610000004,0.9328532079999999,1520000000000000.0,0.205701109,0.006220501,0.10917428,0.10917428,0.080029639
380,0.7444523609999999,3211061.514,7167.776692,28614.931060000003,0.9216888329999999,2360000000000000.0,0.20987408,0.006472237,0.09718768900000001,0.09718768900000001,0.069109098
381,0.7403959509999999,3241315.541,7201.586875,29787.139389999997,0.902761625,2120000000000000.0,0.217201602,0.006726054,0.116333732,0.116333732,0.078575093
382,0.7305608990000001,3532304.916,7519.42579,41483.144830000005,0.741713417,1.06e+16,0.291084537,0.01122612,0.15480623400000001,0.15480623400000001,0.070442621
383,0.7057004379999999,3444189.002,7429.0922,36568.31204,0.707816,1.01e+16,0.304990308,0.010226366,0.146020452,0.146020452,0.054986099999999996
384,0.711495287,3517726.95,7503.533651000001,36731.45417,0.71863125,7870000000000000.0,0.304775024,0.010667848,0.151914705,0.151914705,0.058912884000000006
385,0.723080809,3466952.784,7448.010812,34869.170589999994,0.75909275,9150000000000000.0,0.281112622,0.009900483,0.15126071300000002,0.15126071300000002,0.066845741
386,0.7211967309999999,3424704.534,7402.5335430000005,34524.20298,0.789005792,4350000000000000.0,0.26765444899999996,0.008849397,0.131467781,0.131467781,0.06625126099999999
387,0.714017925,3299981.885,7273.498683,36995.63671,0.78644075,5640000000000000.0,0.261052442,0.007976556999999999,0.122257907,0.122257907,0.060879521
388,0.737774319,3498878.7630000003,7482.287769,33115.76926,0.796571375,6810000000000000.0,0.26642901,0.009924758,0.142355984,0.142355984,0.07316225900000001
389,0.7527419909999999,3620169.93,7620.65568,33774.8405,0.756124792,8980000000000000.0,0.28669569,0.012844125,0.13075784599999998,0.13075784599999998,0.059064030999999996
390,0.740854548,3461175.398,7446.8689349999995,33219.6334,0.804408708,5980000000000000.0,0.260523625,0.009709809,0.127977322,0.127977322,0.06627461700000001
391,0.7492710509999999,3528349.45,7514.9443790000005,32398.31237,0.79002025,9160000000000000.0,0.26780581600000003,0.010922448000000001,0.152899742,0.152899742,0.07501512099999999
392,0.718754186,3404162.045,7382.572364,35324.39912,0.771868708,6340000000000000.0,0.27277013699999997,0.009024083,0.147035943,0.147035943,0.068257532
393,0.747069111,3499905.026,7493.072594,32823.22632,0.7911017920000001,6640000000000000.0,0.266494186,0.010640345,0.146038072,0.146038072,0.072369831
394,0.754195526,3684353.639,7688.2571290000005,33300.06485,0.7469712079999999,6880000000000000.0,0.29492917399999996,0.013739699,0.15369928900000002,0.15369928900000002,0.065954014
395,0.7476422709999999,3452208.7539999997,7434.845232,31922.233289999996,0.8272532920000001,5680000000000000.0,0.25075377,0.009460709,0.137719791,0.137719791,0.075510757
396,0.737742531,3575634.023,7565.602096,33928.00197,0.770774333,6510000000000000.0,0.281521219,0.011078382,0.139040506,0.139040506,0.065176925
397,0.730979155,3446423.827,7430.162198999999,35099.419330000004,0.7954695420000001,3270000000000000.0,0.264897495,0.009326176,0.142574093,0.142574093,0.071595155
398,0.739011651,3485833.872,7471.291955,33529.83441,0.79368375,6520000000000000.0,0.266278328,0.01000531,0.13201204800000002,0.13201204800000002,0.066479207
399,0.749946894,3237636.6119999997,7197.695352,28881.805480000003,0.916456375,2680000000000000.0,0.21162931100000001,0.006855038000000001,0.132899459,0.132899459,0.09283755699999999
400,0.7415595220000001,3424154.613,7402.526738,30233.14253,0.838653458,4360000000000000.0,0.24674082,0.00875541,0.179825887,0.179825887,0.101742046
401,0.7413627740000001,3367133.2180000003,7340.390972,30233.124239999997,0.8602055829999999,3170000000000000.0,0.23658492899999997,0.008037721,0.164119129,0.164119129,0.098087016
402,0.73944178,3401131.845,7377.359877,31255.978960000004,0.839488542,4670000000000000.0,0.24535169199999998,0.008521731,0.165602489,0.165602489,0.09364587699999999
403,0.7393870090000001,3475816.409,7457.435184,34421.86803,0.8062645,7220000000000000.0,0.261052306,0.009643345,0.14276128400000002,0.14276128400000002,0.073714645
404,0.7429245320000001,3357062.8789999997,7330.38106,30925.8189,0.861285875,2110000000000000.0,0.23526756199999999,0.00804133,0.140727835,0.140727835,0.08480604
405,0.743557237,3334970.793,7305.0594790000005,30694.30504,0.871787333,4130000000000000.0,0.230680599,0.0077672819999999995,0.122850425,0.122850425,0.076509471
406,0.7453899340000001,3317292.587,7287.596556,32357.82517,0.862443028,5420000000000000.0,0.231638898,0.007939366,0.14127714800000002,0.14127714800000002,0.0851272
407,0.742071055,3313205.038,7283.353657,32024.697139999997,0.8636469170000001,4030000000000000.0,0.231826347,0.007758409,0.131797248,0.131797248,0.079748175
408,0.752669244,3502728.329,7486.470559,29947.907030000002,0.831987417,6000000000000000.0,0.251478364,0.009877094,0.171782598,0.171782598,0.094839138
409,0.746368328,3292870.6969999997,7258.541236,28208.999160000003,0.899008958,2940000000000000.0,0.22021658100000002,0.007228025999999999,0.140916836,0.140916836,0.09377325
410,0.747935207,3384887.684,7359.255362000001,29733.67553,0.863594875,5280000000000000.0,0.235270645,0.008346585,0.16727256199999999,0.16727256199999999,0.10099266400000001
411,0.749083782,3436795.1119999997,7415.474048,30548.573119999997,0.8522269170000001,4640000000000000.0,0.24177644,0.008890051999999999,0.166129706,0.166129706,0.097024573
412,0.7472251679999999,3524648.651,7509.671144,30972.64732,0.822516542,3920000000000000.0,0.25741104600000003,0.009938891,0.172347847,0.172347847,0.092736971
413,0.7477094459999999,3649603.021,7642.1758230000005,32320.8668,0.779060833,3830000000000000.0,0.28130309800000003,0.011912266000000001,0.177633084,0.177633084,0.083806691
414,0.752999105,3554521.465,7542.069886,31722.147930000003,0.812966583,6260000000000000.0,0.261108528,0.010674123,0.167608704,0.167608704,0.088216012
415,0.750745911,3394336.983,7369.763417,30901.60674,0.868290042,3690000000000000.0,0.23398098899999997,0.008429348,0.159524069,0.159524069,0.097642675
416,0.747849698,3243431.8460000004,7203.831861,27693.52799,0.917964333,2740000000000000.0,0.212104527,0.006779497,0.111528658,0.111528658,0.078738637
417,0.749843609,3395240.6,7370.56935,30403.840139999997,0.864082875,4280000000000000.0,0.235393336,0.008474492,0.14675023,0.14675023,0.088742755
418,0.75409371,3567707.1960000005,7555.580675,33731.957389999996,0.811553125,6280000000000000.0,0.262199063,0.010851163,0.170000795,0.170000795,0.088745812
419,0.749361917,3369984.229,7343.08195,29674.19635,0.8730351670000001,4930000000000000.0,0.23136123100000003,0.008157443,0.150800693,0.150800693,0.093842356
420,0.7475936190000001,3389113.1689999998,7363.842945,30214.92131,0.869030833,3600000000000000.0,0.234173573,0.00824798,0.148427627,0.148427627,0.091052335
421,0.762454799,3659981.651,7654.180064,33296.15021,0.781639042,8100000000000000.0,0.276910246,0.012875858,0.190158277,0.190158277,0.090308313
422,0.752650369,3660018.111,7653.772498,34226.73008,0.7711892920000001,7810000000000000.0,0.283571029,0.012557144,0.18750127,0.18750127,0.08717374300000001
423,0.753736237,3452756.6780000003,7432.9543810000005,30745.966080000002,0.845802875,6500000000000000.0,0.243573304,0.00933948,0.15115137,0.15115137,0.086887659
424,0.748833234,3456364.4039999996,7436.65126,31290.80879,0.8453230420000001,4290000000000000.0,0.24520920699999998,0.009127298,0.151682218,0.151682218,0.087182742
425,0.74920322,3438716.922,7417.872572,31336.1063,0.854667042,3000000000000000.0,0.241212133,0.00885645,0.148093427,0.148093427,0.087713811
426,0.747545033,3294951.825,7260.803506,28806.393180000003,0.898430583,3730000000000000.0,0.220227103,0.007292168000000001,0.123516584,0.123516584,0.082245241
427,0.7470310040000001,3170723.559,7122.6213370000005,28019.90476,0.9422810420000001,1960000000000000.0,0.20216996399999998,0.0061219609999999995,0.105416013,0.105416013,0.079349823
428,0.744421916,3564691.561,7552.1566299999995,33042.77048,0.79318175,6320000000000000.0,0.2707429,0.010768436999999999,0.15318344,0.15318344,0.07573195099999999
429,0.750363838,3462670.738,7443.620865000001,35034.72503,0.827495833,7220000000000000.0,0.250561505,0.009638967,0.151122282,0.151122282,0.082491569
430,0.743898226,3660311.8660000004,7653.297525,37564.1133,0.7476082079999999,9280000000000000.0,0.295151505,0.012747878,0.165307225,0.165307225,0.07003963099999999
431,0.7452595540000001,3265246.5719999997,7228.006966,28578.913989999997,0.907854167,2400000000000000.0,0.216488022,0.006928030999999999,0.116516719,0.116516719,0.079482846
432,0.752495301,3560897.793,7549.2784599999995,34468.87935,0.8076915,6300000000000000.0,0.263455842,0.010826385,0.16101205,0.16101205,0.083513433
433,0.742656598,3378743.938,7352.548506,30559.744689999996,0.8618312920000001,3730000000000000.0,0.236607863,0.008117024,0.160292773,0.160292773,0.096243723
434,0.750109105,3321893.335,7290.533495000001,29418.616660000003,0.8962774579999999,2000000000000000.0,0.221974621,0.007550706999999999,0.133185421,0.133185421,0.08826231
